candidateId,x,y
5605,-0.324,0.153
5609,0.624,-0.017
5614,0.106,0.016
5624,-0.655,-0.011
5628,0.151,0.063
5643,-0.227,-0.284
5644,0.055,0.195
5647,0.268,0.509
5654,0.201,0.240
5655,-0.116,0.302
5657,0.784,-0.253
5658,-0.043,-0.088
5670,0.526,-0.516
5673,-0.146,0.199
5675,0.087,0.170
5680,-0.336,-0.090
5682,-0.085,0.197
5684,0.565,-0.209
5687,0.844,-0.079
5692,0.242,0.105
5694,0.621,-0.193
5696,0.620,-0.162
5700,0.184,-0.016
5704,0.300,0.264
5708,0.396,0.101
5716,-0.182,0.010
5730,-0.387,-0.149
5733,-0.525,0.025
5742,0.356,-0.091
5744,0.272,0.024
5747,0.679,0.013
5753,-0.271,0.492
5758,0.098,0.155
5760,-0.032,0.137
5763,0.485,-0.028
5770,0.154,-0.173
5771,-0.285,0.323
5778,0.841,0.216
5782,-0.099,-0.159
5784,0.062,-0.040
5790,0.550,0.122
5800,0.148,0.157
5801,0.465,-0.038
5806,0.436,0.331
5812,0.334,0.106
5814,-0.080,-0.121
5816,0.555,-0.485
5817,-0.113,0.332
5820,0.154,0.121
5823,0.027,-0.066
5829,0.232,0.387
5832,0.658,-0.193
5844,0.295,0.500
5847,0.791,-0.296
5848,0.416,-0.161
5855,-0.071,-0.243
5862,0.769,-0.133
5884,-0.372,-0.156
5887,0.755,-0.092
5888,0.018,0.051
5899,0.101,0.201
5905,0.054,0.085
5906,0.141,-0.015
5908,0.051,0.303
5912,-0.510,-0.231
5915,-0.410,0.048
5918,-0.042,0.145
5921,0.189,0.196
5922,0.741,-0.325
5923,0.735,-0.196
